vurderingid;created;nettstednavn;url;poeng;maxpoeng;snittprosent;stjerner;tilgang_poeng;tilgang_maxpoeng;brukertilpass_poeng;brukertilpass_maxpoeng;nyttig_poeng;nyttig_maxpoeng
14486;10/24/2010 19:38:35;Høgskolen i Finnmark;http://www.hifm.no/;64;99;65;4;16;30;25;33;23;36
14487;10/24/2010 19:38:41;Høgskolen i Gjøvik;http://www.hig.no/;56;99;57;3;18;30;17;33;21;36
14488;10/24/2010 19:38:46;Høgskolen i Harstad;http://www.hih.no/;53;99;54;3;11;30;20;33;22;36
14489;10/24/2010 19:38:53;Høgskolen i Hedmark;http://www.hihm.no/;63;99;64;4;22;30;17;33;24;36
14535;10/26/2010 08:07:56;Høgskolen i Lillehammer;http://www.hil.no/;61;99;62;4;16;30;23;33;22;36
14490;10/24/2010 19:39:01;Høgskolen i Molde;http://www.himolde.no/;60;99;61;4;18;30;20;33;22;36
14491;10/24/2010 19:39:07;Høgskolen i Narvik;http://www.hin.no/;43;99;43;3;14;30;10;33;19;36
14492;10/24/2010 19:41:22;Høgskolen i Nesna;http://www.hinesna.no;54;99;55;3;12;30;20;33;22;36
14536;10/26/2010 09:02:53;Høgskolen i Nord-Trøndelag;http://www.hint.no;68;99;69;4;21;30;23;33;24;36
14538;10/26/2010 11:11:20;Høgskolen i Oslo og Akershus;http://www.hioa.no/;71;99;72;5;22;30;25;33;24;36
14545;10/26/2010 14:40:41;Høgskolen i Sogn og Fjordane;http://www.hisf.no;63;99;64;4;17;30;27;33;19;36
14556;10/26/2010 17:39:33;Høgskolen i Stord/Haugesund;http://www.hsh.no;79;99;80;6;25;30;28;33;26;36
14568;10/27/2010 08:23:29;Høgskolen i Sør-Trøndelag;http://www.hist.no/;60;99;61;4;13;30;20;33;27;36
14569;10/27/2010 08:24:08;Høgskolen i Telemark;http://www.hit.no/;68;99;69;4;20;30;25;33;23;36
14570;10/27/2010 08:24:26;Høgskolen i Vestfold;http://www.hive.no/;68;99;69;4;19;30;24;33;25;36
14571;10/27/2010 08:24:40;Høgskolen i Volda;http://www.hivolda.no/;69;99;70;5;22;30;23;33;24;36
14572;10/27/2010 08:24:58;Høgskolen i Østfold;http://www.hiof.no/;52;99;53;3;8;30;17;33;27;36
14573;10/27/2010 08:25:22;Høgskolen i Ålesund;http://www.hials.no/;69;99;70;5;17;30;27;33;25;36
14387;10/21/2010 13:50:43;Høyanger kommune;http://www.hoyanger.kommune.no;69;99;70;5;27;30;21;33;21;36
13845;09/30/2010 20:38:34;Høylandet kommune;http://www.hoylandet.kommune.no/;62;99;63;4;19;30;15;33;28;36
13855;10/01/2010 09:58:45;Hå kommune;http://www.ha.kommune.no/;61;99;62;4;21;30;21;33;19;36
13527;09/16/2010 20:49:20;Ibestad kommune;http://www.ibestad.kommune.no/;54;99;55;3;22;30;24;33;8;36
14071;10/08/2010 14:34:49;IFE - Institutt for energiteknikk;http://www.ife.no;44;99;44;3;14;30;22;33;8;36
14001;10/06/2010 14:41:26;IMDi - Integrerings- og mangfoldsdirektoratet;http://www.imdi.no/;54;99;55;3;13;30;21;33;20;36
13885;10/02/2010 15:13:50;Inderøy kommune;http://www.inderoy.kommune.no/;76;99;77;5;25;30;24;33;27;36
14085;10/11/2010 15:05:37;Innovasjon Norge;http://www.invanor.no/;56;99;57;3;12;30;22;33;22;36
13895;10/03/2010 16:55:54;Iveland kommune;http://www.iveland.kommune.no;41;99;41;2;16;30;13;33;12;36
14065;10/08/2010 11:49:13;Jernbaneverket;http://www.jernbaneverket.no/;58;99;59;4;14;30;26;33;18;36
13916;10/04/2010 12:48:14;Jevnaker kommune;http://www.jevnaker.kommune.no/;49;99;49;3;10;30;18;33;21;36
13997;10/06/2010 12:52:14;Jondal kommune;http://www.jondal.kommune.no/;52;99;53;3;24;30;16;33;12;36
14108;10/12/2010 10:20:39;Justervesenet;http://www.justervesenet.no/;67;99;68;4;24;30;26;33;17;36
14066;10/08/2010 11:53:34;Justis- og beredskapsdepartementet;http://www.regjeringen.no/nb/dep/jd;77;99;78;5;25;30;29;33;23;36
13637;09/22/2010 10:29:14;Jølster kommune;http://www.jolster.kommune.no/;74;99;75;5;27;30;22;33;25;36
13227;09/03/2010 11:38:10;Karasjok kommune - Kárásjoga gielda;http://www.karasjok.kommune.no/;39;99;39;2;8;30;20;33;11;36
13518;09/16/2010 13:49:46;Karlsøy kommune;http://www.karlsoy.kommune.no;49;99;49;3;20;30;23;33;6;36
13925;10/04/2010 14:04:55;Karmøy kommune;http://www.karmoy.kommune.no;78;99;79;5;26;30;27;33;25;36
14520;10/25/2010 14:45:25;Klagenemnda for offentlige anskaffelser;http://www.kofa.no;67;99;68;4;23;30;28;33;16;36
14388;10/21/2010 14:01:11;Klepp kommune;http://www.klepp.kommune.no/;81;99;82;6;30;30;23;33;28;36
14541;10/26/2010 13:02:19;Klima- og forurensningsdirektoratet;Nedlagt;85;99;86;6;26;30;29;33;30;36
13947;10/05/2010 08:52:10;Klæbu kommune;http://www.klabu.kommune.no/;63;99;64;4;14;30;21;33;28;36
14067;10/08/2010 12:40:26;Kommunal- og regionaldepartementet;http://www.regjeringen.no/nb/dep/krd;78;99;79;5;28;30;27;33;23;36
14140;10/13/2010 11:16:13;Konfliktrådet;http://www.konfliktraadet.no/;30;99;30;1;10;30;15;33;5;36
13958;10/05/2010 13:13:32;Kongsberg kommune;http://www.kongsberg.kommune.no;43;99;43;3;10;30;10;33;23;36
14519;10/25/2010 14:37:34;Kongsvinger kommune;http://www.kongsvinger.kommune.no;85;99;86;6;28;30;24;33;33;36
14137;10/13/2010 09:37:08;Konkurransetilsynet;http://www.konkurransetilsynet.no/;69;99;70;5;28;30;29;33;12;36
13268;09/06/2010 10:19:10;Kragerø kommune;http://www.kragero.kommune.no;80;99;81;6;23;30;28;33;29;36
14172;10/14/2010 15:08:44;Kristiansand kommune;http://www.kristiansand.kommune.no;76;99;77;5;25;30;25;33;26;36
13989;10/06/2010 10:59:02;Kristiansund kommune;http://www.kristiansund.kommune.no;71;99;72;5;25;30;23;33;23;36
13995;10/06/2010 12:18:38;Krødsherad kommune;http://www.krodsherad.kommune.no/;46;99;46;3;14;30;14;33;18;36
14171;10/14/2010 14:58:02;Kulturdepartementet;http://www.regjeringen.no/nb/dep/kud;75;99;76;5;26;30;30;33;19;36
14189;10/15/2010 10:10:15;Kunnskapsdepartementet;http://www.regjeringen.no/nb/dep/kd;77;99;78;5;27;30;27;33;23;36
14506;10/25/2010 09:07:18;Kunsthøgskolen i Bergen;http://www.khib.no/;60;99;61;4;20;30;25;33;15;36
14507;10/25/2010 09:07:35;Kunsthøgskolen i Oslo;http://www.khio.no/;55;99;56;3;11;30;24;33;20;36
13272;09/06/2010 10:57:39;Kvalsund kommune;http://www.kvalsund.kommune.no/;63;99;64;4;24;30;27;33;12;36
14000;10/06/2010 14:24:08;Kvam herad;http://www.kvam.kommune.no;35;99;35;2;4;30;16;33;15;36
13999;10/06/2010 13:30:33;Kvinesdal kommune;http://www.kvinesdal.kommune.no;68;99;69;4;21;30;23;33;24;36
14006;10/07/2010 09:12:58;Kvinnherad kommune;http://www.kvinnherad.kommune.no/;65;99;66;4;18;30;23;33;24;36
13234;09/03/2010 13:46:55;Kviteseid kommune;http://www.kviteseid.kommune.no;60;99;61;4;17;30;22;33;21;36
14095;10/11/2010 19:49:04;Kvitsøy kommune;http://www.kvitsoy.kommune.no/;48;99;48;3;13;30;18;33;17;36
13516;09/16/2010 12:48:44;Kvæfjord kommune;http://www.kvafjord.kommune.no/;53;99;54;3;17;30;19;33;17;36
13506;09/16/2010 10:22:40;Kvænangen kommune;http://www.kvanangen.kommune.no;65;99;66;4;22;30;30;33;13;36
14070;10/08/2010 14:11:07;Kystdirektoratet;http://www.kystverket.no/;41;99;41;2;3;30;20;33;18;36
13539;09/17/2010 12:24:16;Kåfjord kommune - Gáivuotna suohkan;http://www.kafjord.kommune.no;77;99;78;5;24;30;31;33;22;36
14525;10/25/2010 19:02:06;Landbruks- og matdepartementet;http://www.regjeringen.no/nb/dep/lmd;89;99;90;6;30;30;32;33;27;36
14105;10/12/2010 07:59:56;Lardal kommune;http://www.lardal.kommune.no/;78;99;79;5;22;30;25;33;31;36
14107;10/12/2010 09:42:47;Larvik kommune;http://www.larvik.kommune.no/;72;99;73;5;17;30;25;33;30;36
13501;09/15/2010 15:40:37;Lavangen kommune;http://www.lavangen.kommune.no;38;99;38;2;13;30;17;33;8;36
13274;09/06/2010 13:24:27;Lebesby kommune;http://www.lebesby.kommune.no;57;99;58;4;17;30;28;33;12;36
14745;11/12/2010 13:00:26;Leikanger kommune;http://www.leikanger.kommune.no;87;99;88;6;29;30;30;33;28;36
13828;09/30/2010 14:21:34;Leirfjord kommune;http://www.leirfjord.kommune.no/;33;99;33;2;9;30;17;33;7;36
14115;10/12/2010 12:54:33;Leka kommune;http://www.leka.kommune.no/;22;99;22;1;9;30;12;33;1;36
13247;09/03/2010 17:23:47;Leksvik kommune;http://www.leksvik.kommune.no/;67;99;68;4;18;30;28;33;21;36
13500;09/15/2010 15:03:08;Lenvik kommune;http://www.lenvik.kommune.no/;78;99;79;5;26;30;25;33;27;36
14116;10/12/2010 14:29:45;Lesja kommune;http://www.lesja.kommune.no;48;99;48;3;10;30;15;33;23;36
13439;09/13/2010 16:29:07;Levanger kommune;http://www.levanger.kommune.no/;80;99;81;6;23;30;27;33;30;36
14117;10/12/2010 15:53:20;Lier kommune;http://www.lier.kommune.no/;58;99;59;4;16;30;19;33;23;36
14136;10/13/2010 09:26:43;Lierne kommune;http://www.lierne.kommune.no/;69;99;70;5;20;30;20;33;29;36
14139;10/13/2010 10:10:22;Likestillings- og diskrimineringsombudet;http://www.ldo.no/;83;99;84;6;28;30;27;33;28;36
14145;10/13/2010 12:45:06;Lillehammer kommune;http://www.lillehammer.kommune.no/;62;99;63;4;15;30;22;33;25;36
13435;09/13/2010 16:08:37;Lillesand kommune;http://www.lillesand.kommune.no/;75;99;76;5;27;30;22;33;26;36
14152;10/13/2010 15:31:56;Lindesnes kommune;http://www.lindesnes.kommune.no/;69;99;70;5;21;30;24;33;24;36
14008;10/07/2010 10:24:55;Lindås kommune;http://www.lindas.kommune.no/;66;99;67;4;23;30;15;33;28;36
14153;10/13/2010 18:11:15;Lom kommune;http://lom.kommune.no;91;99;92;6;28;30;32;33;31;36
14540;10/26/2010 12:55:24;Longyearbyen lokalstyre;http://www.lokalstyre.no/ ;55;99;56;3;13;30;17;33;25;36
13276;09/06/2010 14:36:47;Loppa kommune;http://www.loppa.kommune.no/;61;99;62;4;22;30;25;33;14;36
14146;10/13/2010 13:06:23;Lotteri- og stiftelsestilsynet;http://www.lotteritilsynet.no/;57;99;58;4;21;30;26;33;10;36
14150;10/13/2010 14:20:11;Lovdata;http://www.lovdata.no/;47;99;47;3;9;30;19;33;19;36
14149;10/13/2010 13:47:12;Luftfartstilsynet;http://www.luftfartstilsynet.no/;44;99;44;3;4;30;21;33;19;36
14155;10/14/2010 08:39:52;Lund kommune;http://www.lund.kommune.no/;53;99;54;3;10;30;23;33;20;36
14165;10/14/2010 12:07:40;Lunner kommune;http://www.lunner.kommune.no;71;99;72;5;20;30;25;33;26;36
13826;09/30/2010 12:57:42;Lurøy kommune;http://www.luroy.kommune.no/;43;99;43;3;20;30;17;33;6;36
14748;11/12/2010 13:07:47;Luster kommune;http://www.luster.kommune.no/;86;99;87;6;29;30;29;33;28;36
14169;10/14/2010 13:59:19;Lyngdal kommune;http://www.lyngdal.kommune.no/;69;99;70;5;20;30;25;33;24;36
13498;09/15/2010 13:54:04;Lyngen kommune;http://www.lyngen.kommune.no/;65;99;66;4;20;30;28;33;17;36
13747;09/27/2010 13:50:35;Lærdal kommune;http://www.laerdal.kommune.no/;74;99;75;5;28;30;22;33;24;36
13825;09/30/2010 11:43:05;Lødingen kommune;http://www.lodingen.kommune.no/;53;99;54;3;24;30;23;33;6;36
14173;10/14/2010 15:10:18;Lørenskog kommune;http://www.lorenskog.kommune.no/;63;99;64;4;23;30;16;33;24;36
13755;09/27/2010 17:01:58;Løten kommune;http://www.loten.kommune.no/;56;99;57;3;19;30;18;33;19;36
14188;10/15/2010 09:29:26;Malvik kommune;http://www.malvik.kommune.no;42;99;42;2;4;30;13;33;25;36
14190;10/15/2010 10:44:01;Mandal kommune;http://www.mandal.kommune.no/;71;99;72;5;21;30;25;33;25;36
14151;10/13/2010 14:53:15;Markedsrådet;http://www.markedsradet.no/;38;99;38;2;13;30;17;33;8;36
13358;09/09/2010 10:37:55;Marker kommune;http://www.marker.kommune.no;84;99;85;6;24;30;26;33;34;36
14191;10/15/2010 12:13:58;Marnardal kommune;http://www.marnardal.kommune.no/;66;99;67;4;20;30;20;33;26;36
14011;10/07/2010 10:46:54;Masfjorden kommune;http://www.masfjorden.kommune.no/;63;99;64;4;25;30;20;33;18;36
14166;10/14/2010 12:33:02;Matportalen.no;http://matportalen.no/;61;99;62;4;13;30;18;33;30;36
14167;10/14/2010 13:10:13;Mattilsynet;http://www.mattilsynet.no/;51;99;52;3;10;30;24;33;17;36
14557;10/26/2010 18:53:06;Medietilsynet;http://www.medietilsynet.no/;65;99;66;4;20;30;29;33;16;36
14026;10/07/2010 12:24:35;Meland kommune;http://www.meland.kommune.no/;46;99;46;3;15;30;13;33;18;36
14195;10/15/2010 14:05:07;Meldal kommune;http://www.meldal.kommune.no/;41;99;41;2;9;30;21;33;11;36
14205;10/16/2010 09:46:37;Melhus kommune;http://www.melhus.kommune.no/;49;99;49;3;14;30;14;33;21;36
13816;09/30/2010 10:00:30;Meløy kommune;http://www.meloy.kommune.no/;72;99;73;5;28;30;22;33;22;36
14206;10/16/2010 11:15:22;Meråker kommune;http://www.meraker.kommune.no/;40;99;40;2;7;30;13;33;20;36
14207;10/16/2010 12:02:04;Midsund kommune;http://www.midsund.kommune.no/;55;99;56;3;18;30;25;33;12;36
14208;10/16/2010 14:27:46;Midtre Gauldal kommune;http://www.midtre-gauldal.kommune.no;51;99;52;3;17;30;19;33;15;36
13985;10/06/2010 09:05:58;Miljødirektoratet;http://www.miljodirektoratet.no/;73;99;74;5;25;30;27;33;21;36
14526;10/25/2010 19:41:47;Miljøverndepartementet;http://www.regjeringen.no/nb/dep/md;83;99;84;6;30;30;30;33;23;36
14027;10/07/2010 12:41:11;Modalen kommune;http://www.modalen.kommune.no/;54;99;55;3;20;30;13;33;21;36
14209;10/16/2010 15:57:33;Modum kommune;http://www.modum.kommune.no/;78;99;79;5;29;30;26;33;23;36
14210;10/16/2010 17:16:15;Molde kommune;http://www.molde.kommune.no/;62;99;63;4;14;30;23;33;25;36
13797;09/29/2010 14:07:53;Moskenes kommune;http://www.moskenes.kommune.no;43;99;43;3;17;30;17;33;9;36
14055;10/08/2010 08:43:26;Moss kommune;http://www.moss.kommune.no/;74;99;75;5;26;30;23;33;25;36
14299;10/19/2010 09:53:50;Møre og Romsdal fylkeskommune;http://www.mrfylke.no;54;99;55;3;16;30;19;33;19;36
13466;09/14/2010 20:46:43;Målselv kommune;http://www.malselv.kommune.no;53;99;54;3;19;30;24;33;10;36
13295;09/07/2010 10:22:32;Måsøy kommune;http://www.masoy.kommune.no/;68;99;69;4;21;30;26;33;21;36
14211;10/16/2010 18:35:19;Namdalseid kommune;http://www.namdalseid.kommune.no/;69;99;70;5;23;30;21;33;25;36
14068;10/08/2010 13:00:38;Namsos kommune;http://www.namsos.kommune.no;75;99;76;5;24;30;23;33;28;36
14076;10/11/2010 09:48:23;Namsskogan kommune;http://www.namsskogan.kommune.no/;60;99;61;4;22;30;16;33;22;36
13441;09/13/2010 16:30:12;Nannestad kommune;http://www.nannestad.kommune.no/;65;99;66;4;20;30;17;33;28;36
13796;09/29/2010 12:50:48;Narvik kommune;http://www.narvik.kommune.no/;58;99;59;4;24;30;13;33;21;36
14702;10/29/2010 15:19:56;Nasjonal sikkerhetsmyndighet;http://www.nsm.stat.no/;47;99;47;3;20;30;19;33;8;36
14225;10/17/2010 09:10:57;Nasjonalt folkehelseinstitutt;http://www.fhi.no/;71;99;72;5;21;30;23;33;27;36
13639;09/22/2010 12:33:50;Naustdal kommune;http://www.naustdal.kommune.no;73;99;74;5;26;30;21;33;26;36
14235;10/17/2010 10:37:07;Nedre Eiker kommune;http://www.nedre-eiker.kommune.no/;71;99;72;5;23;30;24;33;24;36
13440;09/13/2010 16:29:41;Nes kommune (Akershus);http://www.nes-ak.kommune.no/;72;99;73;5;16;30;25;33;31;36
13226;09/03/2010 11:27:22;Nes kommune (Buskerud);http://www.nes-bu.kommune.no;66;99;67;4;15;30;25;33;26;36
13775;09/28/2010 15:20:37;Nesna kommune;http://www.nesna.kommune.no/;48;99;48;3;24;30;21;33;3;36
14245;10/17/2010 18:47:08;Nesodden kommune;http://www.nesodden.kommune.no/;82;99;83;6;26;30;26;33;30;36
13306;09/07/2010 12:32:06;Nesseby kommune - Unjárgga gielda;http://www.nesseby.kommune.no/;62;99;63;4;23;30;28;33;11;36
14078;10/11/2010 10:21:18;Nesset kommune;http://www.nesset.kommune.no;71;99;72;5;25;30;21;33;25;36
14483;10/24/2010 19:34:32;NGU - Norges geologiske undersøkelse;http://www.ngu.no;79;99;80;6;24;30;29;33;26;36
14157;10/14/2010 10:27:32;NIBR - Norsk institutt for by- og regionforskning;http://www.nibr.no/;50;99;51;3;17;30;25;33;8;36
14198;10/15/2010 18:32:03;NIFU - Norsk institutt for studier av forskning og utdanning;http://www.nifu.no/;31;99;31;2;6;30;16;33;9;36
14199;10/15/2010 19:18:46;NILU - Norsk institutt for luftforskning;http://www.nilu.no;37;99;37;2;8;30;22;33;7;36
14215;10/16/2010 21:59:09;NINA - Norsk institutt for naturforskning;http://www.nina.no;46;99;46;3;14;30;24;33;8;36
13237;09/03/2010 13:48:53;Nissedal kommune;http://www.nissedal.kommune.no;64;99;65;4;17;30;23;33;24;36
14246;10/17/2010 20:11:14;Nittedal kommune;http://www.nittedal.kommune.no/;74;99;75;5;25;30;24;33;25;36
14257;10/18/2010 09:27:31;NIVA - Norsk institutt for vannforskning;http://www.niva.no/;47;99;47;3;13;30;25;33;9;36
13376;09/10/2010 13:30:21;Nome kommune;http://www.nome.kommune.no/;70;99;71;5;26;30;25;33;19;36
13521;09/16/2010 15:34:05;Nord-Aurdal kommune;http://www.nord-aurdal.kommune.no/;65;99;66;4;25;30;22;33;18;36
14079;10/11/2010 10:52:08;Norddal kommune;http://www.norddal.kommune.no/;55;99;56;3;24;30;13;33;18;36
14255;10/18/2010 08:07:53;Nord-Fron kommune;http://www.nord-fron.kommune.no/;79;99;80;6;24;30;25;33;30;36
13335;09/08/2010 12:24:50;Nordkapp kommune;http://www.nordkapp.kommune.no;51;99;52;3;14;30;23;33;14;36
14170;10/14/2010 14:03:37;Nordland fylkeskommune;http://www.nfk.no/;53;99;54;3;17;30;14;33;22;36
14359;10/20/2010 14:21:50;Nordlandssykehuset HF;http://www.nordlandssykehuset.no;66;99;67;4;21;30;23;33;22;36
14256;10/18/2010 08:09:03;Nord-Odal kommune;http://www.nord-odal.kommune.no/;55;99;56;3;15;30;17;33;23;36
14258;10/18/2010 10:04:56;Nordre Land kommune;http://www.nordre-land.kommune.no/;72;99;73;5;21;30;26;33;25;36
13485;09/15/2010 10:44:24;Nordreisa kommune;http://www.nordreisa.kommune.no;71;99;72;5;23;30;28;33;20;36
14555;10/26/2010 17:12:47;Nord-Trøndelag fylkeskommune;http://www.ntfk.no/;61;99;62;4;16;30;22;33;23;36
14757;11/16/2010 10:48:28;Nore og Uvdal kommune;http://www.nore-og-uvdal.kommune.no/;63;99;64;4;21;30;20;33;22;36
14196;10/15/2010 15:48:55;Norge.no;http://www.norge.no;67;99;68;4;19;30;23;33;25;36
14265;10/18/2010 10:49:48;Norges Bank;http://www.norges-bank.no/;76;99;77;5;27;30;25;33;24;36
14268;10/18/2010 14:02:31;Norges forskningsråd;http://www.forskningsradet.no/;69;99;70;5;21;30;26;33;22;36
14566;10/27/2010 08:19:11;Norges Handelshøyskole;http://www.nhh.no/;50;99;51;3;12;30;14;33;24;36
14528;10/25/2010 20:59:14;Norges Høyesterett;http://www.hoyesterett.no/;56;99;57;3;10;30;25;33;21;36
14515;10/25/2010 13:03:01;Norges idrettshøgskole;http://www.nih.no/;62;99;63;4;13;30;26;33;23;36
14482;10/24/2010 19:34:08;Norges musikkhøgskole;http://www.nmh.no/;52;99;53;3;10;30;21;33;21;36
14477;10/24/2010 19:31:52;Norges veterinærhøgskole;http://www.veths.no/;44;99;44;3;11;30;18;33;15;36
14298;10/19/2010 09:19:09;Norsk Designråd;http://www.norskdesign.no;64;99;65;4;23;30;24;33;17;36
14302;10/19/2010 10:14:21;Norsk Form;http://www.norskform.no;62;99;63;4;23;30;23;33;16;36
14315;10/19/2010 12:01:50;Norsk kulturråd;http://www.kulturrad.no/;57;99;58;4;24;30;23;33;10;36
14481;10/24/2010 19:33:37;Norsk pasientskadeerstatning;http://www.npe.no/;56;99;57;3;12;30;17;33;27;36
14266;10/18/2010 12:45:15;Notodden kommune;http://www.notodden.kommune.no/;40;99;40;2;8;30;13;33;19;36
14321;10/19/2010 13:44:22;NOVA - Norsk institutt for forskning om oppvekst, velferd og;http://www.nova.no/;67;99;68;4;16;30;29;33;22;36
14704;10/29/2010 16:36:54;NSB - Norges Statsbaner;http://www.nsb.no/;70;99;71;5;26;30;25;33;19;36
14499;10/24/2010 20:10:43;NTNU - Norges teknisk-naturvitenskapelige universitet;http://www.ntnu.no;67;99;68;4;18;30;25;33;24;36
14324;10/19/2010 15:01:34;NUPI - Norsk utenrikspolitisk institutt;http://www.nupi.no/;73;99;74;5;24;30;28;33;21;36
14408;10/22/2010 09:59:51;NVE - Norges vassdrags- og energidirektorat;http://www.nve.no/;67;99;68;4;20;30;25;33;22;36
14527;10/25/2010 20:16:42;Nærings- og handelsdepartementet;http://www.regjeringen.no/nb/dep/nhd;75;99;76;5;25;30;28;33;22;36
14081;10/11/2010 12:51:23;Nærøy kommune;http://www.naroy.kommune.no/;31;99;31;2;7;30;6;33;18;36
14269;10/18/2010 14:36:35;Nøtterøy kommune;http://www.notteroy.kommune.no/;66;99;67;4;20;30;22;33;24;36
14082;10/11/2010 13:24:24;Odda kommune;http://www.odda.kommune.no/;53;99;54;3;18;30;14;33;21;36
14529;10/25/2010 21:08:10;Olje- og energidepartementet;http://www.regjeringen.no/nb/dep/oed;72;99;73;5;24;30;28;33;20;36
14410;10/22/2010 10:30:00;Oljedirektoratet;http://www.npd.no;78;99;79;5;26;30;29;33;23;36
14083;10/11/2010 13:45:27;Oppdal kommune;http://www.oppdal.kommune.no/;68;99;69;4;20;30;24;33;24;36
14275;10/18/2010 16:40:33;Oppegård kommune;http://www.oppegard.kommune.no/;76;99;77;5;23;30;24;33;29;36
14427;10/22/2010 16:04:15;Oppland fylkeskommune;http://www.oppland.no;80;99;81;6;22;30;24;33;34;36
14084;10/11/2010 14:30:44;Orkdal kommune;http://www.orkdal.kommune.no;65;99;66;4;19;30;21;33;25;36
14276;10/18/2010 18:39:00;Os kommune (Hedmark);http://www.os.kommune.no/symfonios/portal.nsf/WebInterMainFrameset?OpenFrameset;61;99;62;4;16;30;23;33;22;36
14106;10/12/2010 09:28:24;Os kommune (Hordaland);http://www.os.hordaland.no/;72;99;73;5;27;30;19;33;26;36
13371;09/10/2010 12:47:04;Osen kommune;http://www.osen.kommune.no/;62;99;63;4;16;30;25;33;21;36
14295;10/19/2010 08:31:06;Oslo kommune;http://www.oslo.kommune.no/;63;99;64;4;12;30;22;33;29;36
14362;10/20/2010 14:22:49;Oslo Universitetssykehus HF;http://www.oslo-universitetssykehus.no;66;99;67;4;20;30;18;33;28;36
14135;10/13/2010 09:09:04;Osterøy kommune;http://www.osteroy.kommune.no/;53;99;54;3;20;30;16;33;17;36
14138;10/13/2010 10:05:00;Overhalla kommune;http://www.overhalla.kommune.no/;67;99;68;4;16;30;23;33;28;36
14411;10/22/2010 11:15:25;Pasientskadenemnda;http://www.pasientskadenemda.no;45;99;45;3;20;30;20;33;5;36
14412;10/22/2010 11:47:13;Patentstyret (Styret for det industrielle rettsvern);http://www.patentstyret.no;61;99;62;4;11;30;28;33;22;36
14472;10/24/2010 16:00:17;Pensjonstrygden for sjømenn;http://www.pts.no/;54;99;55;3;19;30;25;33;10;36
14413;10/22/2010 12:20:01;Petroleumstilsynet;http://www.ptil.no/;67;99;68;4;24;30;26;33;17;36
14415;10/22/2010 13:09:12;Politidirektoratet;http://www.politi.no/;61;99;62;4;17;30;26;33;18;36
14473;10/24/2010 16:00:30;Politihøgskolen;http://www.phs.no/;64;99;65;4;26;30;24;33;14;36
13337;09/08/2010 14:19:51;Porsanger kommune - Porsánjggu gielda - Porsangin komuuni;http://www.porsanger.kommune.no/;47;99;47;3;15;30;25;33;7;36
14406;10/22/2010 09:20:12;Porsgrunn kommune;http://www.porsgrunn.kommune.no/;94;99;95;6;28;30;32;33;34;36
14425;10/22/2010 14:06:51;Post- og teletilsynet;http://www.npt.no/;44;99;44;3;15;30;18;33;11;36
14475;10/24/2010 19:29:58;Psykiatrien i Vestfold HF;http://www.piv.no/filer/index.asp;67;99;68;4;22;30;24;33;21;36
14168;10/14/2010 13:25:39;Radøy kommune;http://www.radoy.kommune.no;87;99;88;6;27;30;28;33;32;36
13361;09/09/2010 14:10:13;Rakkestad kommune;http://www.rakkestad.kommune.no;74;99;75;5;20;30;26;33;28;36
13766;09/28/2010 13:54:04;Rana kommune;http://www.rana.kommune.no;57;99;58;4;15;30;22;33;20;36
14301;10/19/2010 10:05:44;Randaberg kommune;http://www.randaberg.kommune.no/;54;99;55;3;17;30;17;33;20;36
14147;10/13/2010 13:13:51;Rauma kommune;http://www.rauma.kommune.no;60;99;61;4;22;30;17;33;21;36
14073;10/08/2010 15:12:50;Re kommune;http://www.re.kommune.no/;71;99;72;5;26;30;19;33;26;36
14465;10/24/2010 10:19:03;Regelhjelp;http://www.regelhjelp.no;68;99;69;4;15;30;26;33;27;36
13197;09/01/2010 16:51:12;Rendalen kommune;http://www.rendalen.kommune.no/;35;99;35;2;11;30;12;33;12;36
14158;10/14/2010 10:36:19;Rennebu kommune;http://www.rennebu.kommune.no/;51;99;52;3;15;30;16;33;20;36
13779;09/28/2010 16:25:03;Rennesøy kommune;http://www.rennesoy.kommune.no/;40;99;40;2;9;30;9;33;22;36
14467;10/24/2010 10:54:51;Riksantikvaren;http://www.riksantikvaren.no/;70;99;71;5;21;30;27;33;22;36
14500;10/24/2010 21:14:52;Riksarkivet;http://www.arkivverket.no/;63;99;64;4;23;30;24;33;16;36
14470;10/24/2010 15:58:48;Rikskonsertene;http://www.rikskonsertene.no;38;99;38;2;14;30;19;33;5;36
14505;10/25/2010 08:27:31;Riksmeklingsmannen;http://www.riksmeklingsmannen.no;51;99;52;3;21;30;16;33;14;36
14510;10/25/2010 09:49:20;Riksrevisjonen;http://www.riksrevisjonen.no/;62;99;63;4;12;30;28;33;22;36
14471;10/24/2010 15:59:19;Riksteatret;http://www.riksteatret.no/;29;99;29;1;10;30;12;33;7;36
14185;10/15/2010 08:44:28;Rindal kommune;http://www.rindal.kommune.no;67;99;68;4;25;30;21;33;21;36
14072;10/08/2010 14:40:49;Ringebu kommune;http://www.ringebu.kommune.no/;60;99;61;4;18;30;20;33;22;36
14046;10/07/2010 18:17:23;Ringerike kommune;http://www.ringerike.kommune.no/;57;99;58;4;19;30;21;33;17;36
14045;10/07/2010 17:26:09;Ringsaker kommune;http://www.ringsaker.kommune.no;36;99;36;2;8;30;15;33;13;36
13378;09/10/2010 14:04:15;Rissa kommune;http://www.rissa.kommune.no;62;99;63;4;18;30;22;33;22;36
