id,navn,fylke,kommune,addresse,aapningstider,lat,lon,url,sistEndret
66456,Hovinhøgda skole,Akershus,Fet,"Garderveien 2, 1900 Fetsund","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",59.931868,11.141794,http://valglokaler.no/valglokale/hovinhogda-skole/,2015-06-30
66457,Garderåsen skole,Akershus,Fet,"Garderåsveien 202, 1900 Fetsund","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",59.942332,11.153647,http://valglokaler.no/valglokale/garderasen-skole/,2015-06-30
66458,Enebakkneset grendehus,Akershus,Fet,"Fetveien 2389, 1910 Enebakkneset","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",59.786792,11.269596,http://valglokaler.no/valglokale/enebakkneset-grendehus/,2015-06-30
66459,Roven grendehus,Akershus,Fet,"Gml. Rovenvei 141, 1900 Fetsund","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",59.939619,11.208423,http://valglokaler.no/valglokale/roven-grendehus/,2015-06-30
66461,Dalen skole,Akershus,Fet,"Kinnveien 56, 1903 Gan","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",59.8768,11.218801,http://valglokaler.no/valglokale/dalen-skole/,2015-06-30
66462,Riddersand skole – Ridderhallen,Akershus,Fet,"Kirkeveien 139, 1900 Fetsund","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",59.916954,11.169842,http://valglokaler.no/valglokale/riddersand-skole-ridderhallen/,2015-06-30
66463,Dyrløkkeåsen skole – hallen,Akershus,Frogn,"Hegreveien 12, 1448 Drøbak",14.09.2015: kl 09:00-21:00,59.667762,10.655365,http://valglokaler.no/valglokale/dyrlokkeasen-skole-hallen/,2015-06-30
66464,Dal skole – gymsalen,Akershus,Frogn,"Nesoddveien 207, 1455 Nordre Frogn",14.09.2015: kl 09:00-21:00,59.745229,10.697637,http://valglokaler.no/valglokale/dal-skole-gymsalen/,2015-06-30
66465,Sogsti skole – gymsalen,Akershus,Frogn,"Ekesvingen 30, 1446 Drøbak",14.09.2015: kl 09:00-21:00,59.65507,10.646245,http://valglokaler.no/valglokale/sogsti-skole-gymsalen/,2015-06-30
66466,Gymsalen v/biblioteket,Akershus,Frogn,"Torget 4, 1440 Drøbak",14.09.2015: kl 09:00-21:00,59.66359,10.628994,http://valglokaler.no/valglokale/gymsalen-vbiblioteket/,2015-06-30
66468,Heer skole – gymsalen,Akershus,Frogn,"Skanseveien 26, 1445 Drøbak",14.09.2015: kl 09:00-21:00,59.683103,10.662961,http://valglokaler.no/valglokale/heer-skole-gymsalen/,2015-06-30
66469,Gjerdrum kulturhus,Akershus,Gjerdrum,"Asktorvet 3, 2022 Gjerdrum","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 10:00-21:00",60.072682,11.035489,http://valglokaler.no/valglokale/gjerdrum-kulturhus/,2015-06-30
66471,"Idrettshallen, Hurdal skole og kultursenter",Akershus,Hurdal,"Kvennstuvegen 5, 2090 Hurdal","13.09.2015: kl 16:00-18:00, 14.09.2015: kl 13:00-20:00",60.431985,11.068414,http://valglokaler.no/valglokale/idrettshallen-hurdal-skole-og-kultursenter/,2015-06-30
66474,Finstad skole,Akershus,Lørenskog,"Finstadrabben 148 B, 1475 Finstadjordet","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 10:00-21:00",59.912805,10.965729,http://valglokaler.no/valglokale/finstad-skole-2/,2015-06-30
66475,Fjellhamar kirke,Akershus,Lørenskog,"Hanaborg alle11, 1472 Fjellhamar","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 10:00-21:00",59.942632,10.979676,http://valglokaler.no/valglokale/fjellhamar-kirke/,2015-06-30
66476,Rasta skole,Akershus,Lørenskog,"Bjørndalsveien 1, 1476 Rasta","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 10:00-21:00",59.92085,10.938735,http://valglokaler.no/valglokale/rasta-skole/,2015-06-30
66477,Kurland skole,Akershus,Lørenskog,"Sandbekkveien 111, 1479 Kurland","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 10:00-21:00",59.934054,11.018214,http://valglokaler.no/valglokale/kurland-skole/,2015-06-30
66479,Løkenåsen skole,Akershus,Lørenskog,"Nordlifaret 41, 1473 Lørenskog","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 10:00-21:00",59.922549,10.967832,http://valglokaler.no/valglokale/lokenasen-skole/,2015-06-30
66480,Kjenn skole,Akershus,Lørenskog,"Hasselveien 4, 1470 Lørenskog","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 10:00-21:00",59.931065,10.95912,http://valglokaler.no/valglokale/kjenn-skole/,2015-06-30
