vurderingid;created;nettstednavn;url;poeng;maxpoeng;snittprosent;stjerner;tilgang_poeng;tilgang_maxpoeng;brukertilpass_poeng;brukertilpass_maxpoeng;nyttig_poeng;nyttig_maxpoeng
16618;10/13/2011 13:32:45;Tvedestrand kommune;http://www.tvedestrand.kommune.no/;39;93;42;2;6;28;10;30;23;35
15166;08/24/2011 15:21:15;Tydal kommune;http://www.tydal.kommune.no;46;93;49;3;6;28;19;30;21;35
14996;08/18/2011 14:08:47;Tynset kommune;http://www.tynset.kommune.no/;35;93;38;2;9;28;10;30;16;35
16590;10/12/2011 16:22:25;Tysfjord kommune;http://www.tysfjord.kommune.no;55;93;59;4;16;28;19;30;20;35
16588;10/12/2011 15:31:57;Tysnes kommune;http://www.tysnes.kommune.no/;51;93;55;3;19;28;20;30;12;35
16586;10/12/2011 15:01:02;Tysvær kommune;http://www.tysver.kommune.no/;65;93;70;5;19;28;20;30;26;35
16584;10/12/2011 13:51:33;Tønsberg kommune;http://www.tonsberg.kommune.no;70;93;75;5;19;28;22;30;29;35
17156;10/23/2011 21:29:16;UDI - Utlendingsdirektoratet;http://www.udi.no/;54;93;58;4;14;28;24;30;16;35
15525;09/09/2011 08:47:17;Ullensaker kommune;http://www.ullensaker.kommune.no/;61;93;66;4;16;28;18;30;27;35
16581;10/12/2011 12:32:23;Ullensvang herad;http://www.ullensvang.herad.no/;32;93;34;2;10;28;13;30;9;35
16552;10/11/2011 14:39:40;Ulstein kommune;http://www.ulstein.kommune.no/;55;93;59;4;13;28;18;30;24;35
16547;10/11/2011 11:42:02;Ulvik herad;http://www.ulvik.kommune.no/;44;93;47;3;16;28;13;30;15;35
16827;10/19/2011 11:56:43;ung.no;http://www.ung.no/;71;93;76;5;18;28;18;30;35;35
16799;10/18/2011 14:20:30;Universitetet for miljø- og biovitenskap;http://www.umb.no;67;93;72;5;19;28;25;30;23;35
16800;10/18/2011 14:22:37;Universitetet i Agder;http://www.uia.no/;65;93;70;5;19;28;20;30;26;35
16705;10/15/2011 16:45:22;Universitetet i Bergen;http://www.uib.no/;71;93;76;5;20;28;24;30;27;35
16716;10/15/2011 19:40:42;Universitetet i Nordland;http://uin.no/;47;93;51;3;11;28;14;30;22;35
17171;10/24/2011 10:46:11;Universitetet i Oslo;http://www.uio.no/;63;93;68;4;19;28;19;30;25;35
16767;10/17/2011 20:32:25;Universitetet i Stavanger;http://www.uis.no;74;93;80;6;21;28;27;30;26;35
16765;10/17/2011 18:28:48;Universitetet i Tromsø;http://www.uit.no/;56;93;60;4;10;28;22;30;24;35
17127;10/23/2011 10:07:23;Universitetssykehuset Nord-Norge HF;http://www.unn.no/;45;93;48;3;11;28;22;30;12;35
17157;10/23/2011 22:09:45;Utdanning.no;http://www.utdanning.no/;75;93;81;6;19;28;26;30;30;35
17099;10/22/2011 17:58:48;Utdanningsdirektoratet;http://www.utdanningsdirektoratet.no/;67;93;72;5;23;28;25;30;19;35
17007;10/21/2011 22:41:11;Utenriksdepartementet;http://www.regjeringen.no/nb/dep/ud;71;93;76;5;24;28;26;30;21;35
17166;10/24/2011 08:52:52;Utlendingsnemnda;http://www.une.no/;54;93;58;4;16;28;21;30;17;35
16518;10/10/2011 18:13:07;Utsira kommune;http://www.utsira.kommune.no;33;93;35;2;12;28;16;30;5;35
16516;10/10/2011 16:27:53;Vadsø kommune;http://www.vadso.kommune.no/;65;93;70;5;19;28;20;30;26;35
16515;10/10/2011 15:52:07;Vaksdal kommune;http://www.vaksdal.kommune.no/;61;93;66;4;24;28;18;30;19;35
15353;08/31/2011 15:54:51;Valle kommune;http://www.valle.kommune.no;57;93;61;4;16;28;15;30;26;35
15039;08/20/2011 13:48:49;Vang kommune;http://www.vang.kommune.no/;64;93;69;4;20;28;22;30;22;35
15893;09/22/2011 15:13:39;Vanylven kommune;http://www.vanylven.kommune.no;50;93;54;3;10;28;17;30;23;35
16510;10/10/2011 13:09:32;Vardø kommune;http://www.vardo.kommune.no;52;93;56;3;15;28;13;30;24;35
16509;10/10/2011 12:17:13;Vefsn kommune;http://www.vefsn.kommune.no/;49;93;53;3;10;28;13;30;26;35
15583;09/12/2011 13:20:10;Vega kommune;http://www.vega.kommune.no/;49;93;53;3;20;28;20;30;9;35
16508;10/10/2011 11:24:08;Vegårshei kommune;http://www.vegarshei.kommune.no/;34;93;37;2;11;28;15;30;8;35
17027;10/22/2011 08:51:15;Vennesla kommune;http://www.vennesla.kommune.no;68;93;73;5;18;28;20;30;30;35
15701;09/16/2011 10:16:32;Verdal kommune;http://www.verdal.kommune.no/;72;93;77;5;20;28;21;30;31;35
16506;10/10/2011 10:43:36;Verran kommune;http://www.verran.kommune.no/;51;93;55;3;18;28;17;30;16;35
16486;10/09/2011 10:40:07;Vest-Agder fylkeskommune;http://www.vaf.no/;47;93;51;3;15;28;19;30;13;35
16475;10/08/2011 21:27:53;Vestby kommune;http://www.vestby.kommune.no/;78;93;84;6;25;28;24;30;29;35
16561;10/11/2011 21:54:40;Vestfold fylkeskommune;http://www.vfk.no;45;93;48;3;16;28;11;30;18;35
16365;10/07/2011 10:38:21;Vestnes kommune;http://www.vestnes.kommune.no;68;93;73;5;17;28;20;30;31;35
15038;08/20/2011 13:48:34;Vestre Slidre kommune;http://www.vestre-slidre.kommune.no;58;93;62;4;22;28;17;30;19;35
16345;10/06/2011 12:15:19;Vestre Toten kommune;http://www.vestre-toten.kommune.no/;80;93;86;6;24;28;28;30;28;35
17195;10/25/2011 21:35:13;Vestre Viken HF;http://www.vestreviken.no/;38;93;41;2;12;28;17;30;9;35
16338;10/06/2011 11:19:59;Vestvågøy kommune;http://www.vestvagoy.kommune.no/;57;93;61;4;17;28;16;30;24;35
15584;09/12/2011 13:20:13;Vevelstad kommune;http://www.vevelstad.kommune.no/;42;93;45;3;14;28;20;30;8;35
15704;09/16/2011 10:28:55;Vik kommune;http://www.vik.kommune.no/;75;93;81;6;25;28;27;30;23;35
16299;10/04/2011 15:16:30;Vikna kommune;http://www.vikna.kommune.no/;34;93;37;2;10;28;8;30;16;35
16123;09/28/2011 15:10:43;Vindafjord kommune;http://www.vindafjord.kommune.no;75;93;81;6;24;28;21;30;30;35
15000;08/18/2011 14:28:03;Vinje kommune;http://www.vinje.kommune.no/;68;93;73;5;16;28;20;30;32;35
15895;09/22/2011 15:14:26;Volda kommune;http://www.volda.kommune.no;55;93;59;4;12;28;18;30;25;35
16298;10/04/2011 14:40:16;Voss kommune;http://www.voss.kommune.no/;65;93;70;5;22;28;18;30;25;35
17170;10/24/2011 10:29:10;Vox, nasjonalt senter for læring i arbeidslivet;http://www.vox.no/;57;93;61;4;14;28;18;30;25;35
15889;09/22/2011 15:02:28;Værøy kommune;http://www.varoy.kommune.no;41;93;44;3;8;28;13;30;20;35
15891;09/22/2011 15:02:47;Vågan kommune;http://www.vagan.kommune.no;48;93;52;3;8;28;11;30;29;35
16280;10/03/2011 16:43:23;Vågsøy kommune;http://www.vagsoy.kommune.no;54;93;58;4;19;28;12;30;23;35
15887;09/22/2011 14:50:12;Vågå kommune;http://www.vaga.kommune.no;68;93;73;5;18;28;22;30;28;35
16276;10/03/2011 13:46:08;Våler kommune i Solør (Hedmark);http://www.vaaler-he.kommune.no/;56;93;60;4;15;28;16;30;25;35
16148;09/29/2011 15:37:43;Våler kommune (Østfold);http://www.valer-of.kommune.no/;69;93;74;5;24;28;24;30;21;35
16700;10/14/2011 21:13:44;Økokrim;http://www.okokrim.no/;85;93;91;6;28;28;29;30;28;35
16124;09/28/2011 16:00:50;Øksnes kommune;http://www.oksnes.kommune.no;38;93;41;2;11;28;17;30;10;35
15160;08/24/2011 15:07:30;Ørland kommune;http://www.orland.kommune.no/;53;93;57;3;14;28;18;30;21;35
16121;09/28/2011 14:12:07;Ørskog kommune;http://www.orskog.kommune.no/;46;93;49;3;11;28;15;30;20;35
15894;09/22/2011 15:14:18;Ørsta kommune;http://www.orsta.kommune.no;48;93;52;3;8;28;15;30;25;35
16326;10/05/2011 21:17:31;Østfold fylkeskommune;http://www.ostfold-f.kommune.no;58;93;62;4;24;28;20;30;14;35
16559;10/11/2011 19:35:22;Østre Toten kommune;http://www.ostre-toten.kommune.no/;67;93;72;5;24;28;20;30;23;35
16119;09/28/2011 13:24:49;Øvre Eiker kommune;http://www.ovre-eiker.kommune.no;58;93;62;4;14;28;18;30;26;35
16115;09/28/2011 12:22:27;Øyer kommune;http://www.oyer.kommune.no;70;93;75;5;23;28;21;30;26;35
16557;10/11/2011 16:29:43;Øygarden kommune;http://www.oygarden.kommune.no;76;93;82;6;25;28;23;30;28;35
15037;08/20/2011 13:48:15;Øystre Slidre kommune;http://www.oystre-slidre.kommune.no/;67;93;72;5;22;28;21;30;24;35
15159;08/24/2011 15:06:56;Åfjord kommune;http://www.afjord.kommune.no/;53;93;57;3;15;28;21;30;17;35
15535;09/10/2011 16:18:14;Ål kommune;http://www.aal.kommune.no/;64;93;69;4;18;28;24;30;22;35
16079;09/27/2011 17:07:10;Ålesund kommune;http://www.alesund.kommune.no/;74;93;80;6;18;28;24;30;32;35
16078;09/27/2011 16:31:01;Åmli kommune;http://www.amli.kommune.no;51;93;55;3;12;28;19;30;20;35
14995;08/18/2011 14:00:22;Åmot kommune;http://www.amot.kommune.no/;59;93;63;4;17;28;16;30;26;35
14970;08/17/2011 17:19:34;Årdal kommune;http://www.ardal.kommune.no;70;93;75;5;21;28;22;30;27;35
14969;08/17/2011 14:12:29;Ås kommune;http://www.as.kommune.no;72;93;77;5;23;28;19;30;30;35
14968;08/17/2011 12:42:58;Åseral kommune;http://www.aseral.kommune.no/;61;93;66;4;13;28;25;30;23;35
14966;08/17/2011 11:48:17;Åsnes kommune;http://www.asnes.kommune.no/;44;93;47;3;9;28;15;30;20;35
